,time,open,high,low,close,volume,quoteVolume
216,2020-07-01 19:00:00,9258.15421452,9258.15421452,9246.94750000,9252.58090000,3.97011467,36726.93837241
217,2020-07-01 19:05:00,9252.58080002,9262.79399244,9252.58080002,9260.47618625,0.23828485,2206.02471105
218,2020-07-01 19:10:00,9260.91151972,9269.29299390,9260.91151972,9268.50093659,0.14774232,1369.03364373
219,2020-07-01 19:15:00,9268.50093118,9268.50093118,9255.50470003,9257.00440002,0.94765376,8773.91015068
220,2020-07-01 19:20:00,9257.00440003,9265.89025838,9257.00440002,9264.96635551,0.20815969,1927.21435601
221,2020-07-01 19:25:00,9266.28850000,9266.43910434,9261.79350002,9265.33570000,0.72675623,6733.36947302
222,2020-07-01 19:30:00,9264.78034642,9267.17089606,9259.96400000,9267.17089606,0.07187649,665.83592325
223,2020-07-01 19:35:00,9267.25650714,9271.43899998,9257.55000000,9257.55000000,0.13171134,1219.48528656
224,2020-07-01 19:40:00,9262.19900000,9265.04472453,9255.95530000,9265.04472453,0.78442857,7262.91500536
225,2020-07-01 19:45:00,9259.97457781,9259.97457781,9257.48260005,9259.97457781,0.26396387,2444.29278890
226,2020-07-01 19:50:00,9253.28924774,9258.32459999,9253.28924774,9258.21077841,0.18651784,1726.83262469
227,2020-07-01 19:55:00,9258.21077841,9258.21077843,9233.64120000,9245.66378846,1.46371745,13530.26795948
228,2020-07-01 20:00:00,9241.91980000,9245.56170000,9232.06571535,9245.56170000,4.99652312,46145.68925394
229,2020-07-01 20:05:00,9245.56170000,9251.64300000,9240.27300007,9251.64300000,0.67733506,6262.43271630
230,2020-07-01 20:10:00,9246.71379995,9246.71380000,9239.68240009,9246.57003829,0.58422598,5402.14705307
231,2020-07-01 20:15:00,9243.80710000,9251.35140000,9238.37910024,9249.08130000,0.55125476,5097.34537152
232,2020-07-01 20:20:00,9250.47099683,9256.20488662,9248.40407531,9254.05570000,0.29714646,2749.18502782
233,2020-07-01 20:25:00,9253.37815792,9258.71080000,9253.37815792,9257.96499791,0.80860441,7484.98778461
234,2020-07-01 20:30:00,9257.96330848,9257.96330848,9246.20742848,9249.67567805,1.19885421,11088.13608006
235,2020-07-01 20:35:00,9246.20742848,9255.39079995,9239.44300004,9254.95577031,1.70354402,15757.69761619
236,2020-07-01 20:40:00,9253.49019996,9253.49019996,9248.35000005,9249.62058744,0.19882015,1839.41928810
237,2020-07-01 20:45:00,9246.58810000,9248.18719978,9239.55680007,9247.89403181,0.21903704,2025.34752621
238,2020-07-01 20:50:00,9246.48669990,9246.48669990,9233.76055218,9238.79005445,0.79074735,7306.90473392
239,2020-07-01 20:55:00,9238.79005445,9238.79005445,9231.25728356,9236.80278870,0.62489265,5770.47350016
240,2020-07-01 21:00:00,9235.04520000,9235.04520000,9231.25728356,9235.04519371,1.87462213,17308.87867338
241,2020-07-01 21:05:00,9235.04519795,9245.13391211,9231.57820002,9234.40209997,1.88802678,17436.86970205
242,2020-07-01 21:10:00,9234.40209997,9236.02139999,9231.00007000,9233.22029977,0.34261224,3163.42111464
243,2020-07-01 21:15:00,9231.61970000,9231.61970000,9221.33970003,9225.65238976,0.83747490,7728.49684478
244,2020-07-01 21:20:00,9225.65238975,9245.46699998,9225.65238975,9239.16369997,0.51190707,4726.58893623
245,2020-07-01 21:25:00,9234.13740004,9238.62123867,9234.13740003,9236.56229999,0.51320885,4740.01498048
246,2020-07-01 21:30:00,9235.99114449,9235.99114449,9224.93950004,9231.95989999,0.17230034,1590.52910223
247,2020-07-01 21:35:00,9231.46798171,9237.24451271,9226.63910005,9237.24451271,0.26660113,2461.46838799
248,2020-07-01 21:40:00,9236.49127065,9246.16000000,9234.84368687,9244.94469996,0.79632590,7356.03775036
249,2020-07-01 21:45:00,9238.57948688,9246.44549999,9231.63790000,9231.63790000,0.87320074,8069.04115209
250,2020-07-01 21:50:00,9231.63789995,9235.80430000,9230.83667307,9234.98931525,0.52792957,4874.36128137
251,2020-07-01 21:55:00,9230.83667326,9236.42580001,9230.83667326,9236.42580001,0.32442681,2996.30517650
252,2020-07-01 22:00:00,9237.41740000,9242.80759099,9235.97900012,9238.00000000,0.75197778,6947.07729521
253,2020-07-01 22:05:00,9241.70699489,9241.70699489,9236.79361047,9237.91654071,0.33287896,3075.16343725
254,2020-07-01 22:10:00,9232.57950005,9238.37673496,9226.78040003,9234.76589989,1.49021553,13759.83965286
255,2020-07-01 22:15:00,9234.76589973,9234.76589973,9224.60360002,9224.60360002,0.90751126,8378.23414326
256,2020-07-01 22:20:00,9233.34613209,9245.63259999,9228.37173917,9228.85549891,1.89917418,17536.76713394
257,2020-07-01 22:25:00,9226.00340007,9229.72437416,9224.90360001,9224.90360001,0.02152097,198.56094061
258,2020-07-01 22:30:00,9225.26213391,9226.89500000,9211.81000000,9222.84861960,2.49624542,23009.00527359
259,2020-07-01 22:35:00,9221.86623159,9228.78078620,9221.86623159,9223.42020002,0.19323348,1782.19643148
260,2020-07-01 22:40:00,9222.62040008,9230.56845098,9222.62040008,9230.56845098,0.21190256,1955.75608411
261,2020-07-01 22:45:00,9228.83163857,9229.72195900,9228.83163857,9229.05419788,0.03885461,358.61457883
262,2020-07-01 22:50:00,9229.05419788,9237.74300000,9229.05419788,9232.21790014,0.70983378,6555.17212233
263,2020-07-01 22:55:00,9233.91740022,9245.81632653,9232.17531430,9245.54679987,1.33044702,12295.35371819
264,2020-07-01 23:00:00,9245.54679987,9245.54679987,9236.91660012,9241.12407135,0.72499259,6699.65734046
265,2020-07-01 23:05:00,9241.61196943,9243.74589994,9237.41650003,9241.81530012,0.22883325,2115.18736573
266,2020-07-01 23:10:00,9247.04749987,9251.46400000,9239.12380270,9251.46400000,0.62587137,5786.21082336
267,2020-07-01 23:15:00,9244.25000009,9248.46750000,9244.25000009,9247.06669995,0.23757053,2196.85086678
268,2020-07-01 23:20:00,9247.00000001,9247.36690000,9238.65369106,9246.99999994,2.62349064,24256.99600168
269,2020-07-01 23:25:00,9244.04855989,9244.04855989,9240.12657259,9240.59210000,0.86390665,7983.94034629
270,2020-07-01 23:30:00,9246.09279998,9246.99999994,9239.06180000,9242.39672190,0.89308671,8255.25818837
271,2020-07-01 23:35:00,9244.68579999,9244.68579999,9236.88149999,9236.88149999,0.53767782,4968.14880023
272,2020-07-01 23:40:00,9236.34843500,9237.69720000,9227.55873498,9227.55873498,0.52752400,4871.56624624
273,2020-07-01 23:45:00,9230.52240001,9232.43086592,9222.90520349,9228.34319997,0.41465872,3827.58335219
274,2020-07-01 23:50:00,9223.69824354,9232.21414018,9223.69824354,9228.55313113,0.36843839,3399.84180591
275,2020-07-01 23:55:00,9228.55313112,9233.05590000,9223.16700006,9232.40182454,0.22254216,2053.77866152
276,2020-07-02 00:00:00,9233.05589999,9236.34120000,9222.79600001,9234.13700000,1.51065962,13941.71880430
277,2020-07-02 00:05:00,9234.13700000,9242.39672190,9234.13700000,9237.19084729,0.23745020,2194.22945367
278,2020-07-02 00:10:00,9237.19084732,9237.86389998,9228.77047860,9236.06309999,0.58834439,5433.65321478
279,2020-07-02 00:15:00,9234.87665492,9237.26359998,9230.87000008,9233.30655285,0.26410638,2438.47093193
280,2020-07-02 00:20:00,9232.97790601,9237.78742440,9232.86634041,9237.78742440,0.21340064,1971.13487321
281,2020-07-02 00:25:00,9237.56389233,9240.07530480,9237.56389233,9238.04788311,0.54902315,5071.85810270
282,2020-07-02 00:30:00,9238.42729704,9242.39670916,9237.78000003,9237.78000003,0.40767111,3766.82592461
283,2020-07-02 00:35:00,9237.78000007,9237.78000007,9225.46000000,9228.51452176,0.59713525,5511.40320747
284,2020-07-02 00:40:00,9228.17896692,9228.36998610,9220.19160002,9228.36998610,0.03668897,338.51317229
285,2020-07-02 00:45:00,9228.36998610,9228.65455434,9223.70940294,9228.65455434,0.22537628,2079.66669309
286,2020-07-02 00:50:00,9228.48500000,9228.48500000,9222.89070008,9225.09318341,1.02845602,9486.04998820
287,2020-07-02 00:55:00,9222.36900002,9227.07916608,9218.66326534,9222.19300005,0.06310787,581.89173446
288,2020-07-02 01:00:00,9226.82207341,9229.65346196,9218.66326532,9229.15999999,1.23320084,11379.74454792
289,2020-07-02 01:05:00,9227.23283257,9233.41339999,9226.39100005,9231.83000000,0.16199140,1495.32196077
290,2020-07-02 01:10:00,9228.01129996,9230.52419999,9228.01129996,9228.01129996,1.28831383,11888.65380322
291,2020-07-02 01:15:00,9228.01129996,9232.02853457,9222.59100001,9227.32212084,1.86912391,17248.78557605
292,2020-07-02 01:20:00,9231.82999999,9234.21625787,9229.26346608,9232.39550462,0.28442607,2626.33727449
293,2020-07-02 01:25:00,9233.46500000,9237.04379475,9230.41900434,9237.04379474,0.62156943,5740.63984890
294,2020-07-02 01:30:00,9226.39847373,9232.34109997,9225.44587574,9232.34109997,1.26884344,11706.90867412
295,2020-07-02 01:35:00,9231.64069833,9235.14523194,9223.12080000,9235.14522850,0.92844700,8568.96698472
296,2020-07-02 01:40:00,9234.66891820,9234.66891820,9228.44700008,9233.82478004,0.84433978,7795.69536019
297,2020-07-02 01:45:00,9233.36427148,9237.78000002,9230.00990000,9237.78000002,0.23887447,2205.25542137
298,2020-07-02 01:50:00,9231.11200277,9240.12024057,9231.11200002,9236.28000003,0.82191832,7592.23397372
299,2020-07-02 01:55:00,9241.80889996,9242.39672191,9235.88000006,9242.39672191,0.15087908,1393.97963056
300,2020-07-02 02:00:00,9242.39670001,9249.56092381,9242.39670001,9249.46099998,0.01333022,123.26371654
301,2020-07-02 02:05:00,9251.98500000,9257.09099998,9248.14600004,9248.14600004,0.59021555,5461.15228452
302,2020-07-02 02:10:00,9251.02609997,9251.02609997,9244.50883211,9250.92699999,0.40730110,3765.71850288
303,2020-07-02 02:15:00,9251.24945283,9257.68802791,9250.36050002,9254.05940000,0.72307881,6691.12941366
304,2020-07-02 02:20:00,9253.81500000,9259.04088774,9253.71540003,9254.81510000,0.54281822,5025.03892187
305,2020-07-02 02:25:00,9254.81507910,9254.81507910,9247.79240001,9253.42929995,0.40509766,3748.71946005
306,2020-07-02 02:30:00,9247.89200005,9251.32849999,9244.96742335,9251.32849999,0.06841350,632.88192749
307,2020-07-02 02:35:00,9248.97863597,9248.97999999,9244.29360005,9246.59280002,0.27690831,2560.10033694
308,2020-07-02 02:40:00,9247.77672499,9252.86299997,9243.79380002,9245.69310002,0.04049818,374.59400808
309,2020-07-02 02:45:00,9245.69310003,9249.92789392,9241.90472957,9244.02000000,0.64108954,5927.22131116
310,2020-07-02 02:50:00,9243.63839403,9247.75700001,9241.90472958,9242.79410004,0.16120453,1490.55168812
311,2020-07-02 02:55:00,9245.22374124,9245.22379994,9238.29570002,9244.99997613,0.54038513,4994.43713025
312,2020-07-02 03:00:00,9238.29570003,9242.52499983,9236.09600002,9239.90999999,0.33009774,3049.47082506
313,2020-07-02 03:05:00,9239.58756623,9242.42499997,9237.83900002,9237.83900002,0.08748913,808.58631902
314,2020-07-02 03:10:00,9243.00000000,9243.79525017,9243.00000000,9243.00000000,0.38348057,3544.54259108
315,2020-07-02 03:15:00,9243.00000000,9247.62399999,9242.23201389,9247.62399999,0.40530199,3746.10070923
316,2020-07-02 03:20:00,9247.14673173,9247.70568810,9241.33810588,9247.13967437,0.13538253,1251.65609537
317,2020-07-02 03:25:00,9247.67049999,9249.27119997,9242.00000000,9242.00000000,0.36501259,3374.03015347
318,2020-07-02 03:30:00,9242.00000000,9242.00000000,9233.14110001,9234.64000000,0.35886891,3314.17958586
319,2020-07-02 03:35:00,9234.54060000,9239.86800000,9230.41340003,9230.41340003,0.20908010,1930.54788229
320,2020-07-02 03:40:00,9230.41340004,9237.06799994,9230.02550248,9237.06799979,0.31777690,2933.64691939
321,2020-07-02 03:45:00,9237.06799979,9237.06799979,9231.55370000,9231.55370000,0.13007310,1200.96435007
322,2020-07-02 03:50:00,9231.95523739,9234.00000001,9231.00773329,9234.00000001,2.57229348,23751.70123887
323,2020-07-02 03:55:00,9234.00000005,9238.46299994,9234.00000005,9238.46299985,0.30638696,2829.38373988
324,2020-07-02 04:00:00,9236.16229996,9237.86280000,9231.44256697,9231.44256697,0.31535548,2911.73176430
325,2020-07-02 04:05:00,9231.44256699,9237.86280000,9231.44256699,9235.83457530,0.29989722,2769.22710011
326,2020-07-02 04:10:00,9235.83457530,9242.74096584,9235.83457529,9242.74096584,1.83209556,16929.08126274
327,2020-07-02 04:15:00,9237.81959877,9238.65770689,9237.81959877,9237.92131670,0.22617907,2089.51049926
328,2020-07-02 04:20:00,9238.16853986,9238.65770687,9235.81744018,9236.23283849,0.91841197,8483.76046676
329,2020-07-02 04:25:00,9236.63597232,9238.65770689,9231.30202304,9231.30202304,0.12162666,1123.07482731
330,2020-07-02 04:30:00,9231.30202303,9233.95260000,9228.55646482,9232.35399997,0.01766820,163.09196461
331,2020-07-02 04:35:00,9227.33114319,9235.35309998,9227.33114319,9235.35309998,1.77361306,16374.79391555
332,2020-07-02 04:40:00,9231.70048920,9237.17059999,9231.70048920,9235.93196189,0.27787600,2566.63274524
333,2020-07-02 04:45:00,9227.83530561,9232.35519996,9225.33450285,9230.63209491,0.47079240,4345.87796837
334,2020-07-02 04:50:00,9231.11630331,9233.46770000,9226.14601869,9227.10400580,1.35471740,12505.69973964
335,2020-07-02 04:55:00,9228.16200001,9236.53469996,9228.16200001,9236.53469996,0.46277943,4270.83606853
336,2020-07-02 05:00:00,9229.93276903,9234.33409997,9228.44890839,9232.33350000,2.27865190,21031.05931730
337,2020-07-02 05:05:00,9232.33350000,9236.97059566,9231.75188402,9236.97059160,0.28867150,2665.69972005
338,2020-07-02 05:10:00,9236.97060000,9247.93629626,9236.55383337,9247.93629626,1.02782599,9501.30001323
339,2020-07-02 05:15:00,9243.20300014,9249.56150132,9243.20300014,9248.77667427,0.00614043,56.78147490
340,2020-07-02 05:20:00,9249.59409281,9250.50420685,9240.69019206,9241.50370001,4.29508545,39713.06910798
341,2020-07-02 05:25:00,9241.95993014,9248.53649996,9241.50370003,9241.64860000,1.23450911,11410.79706068
342,2020-07-02 05:30:00,9241.10262112,9241.66680000,9239.70000005,9241.61065430,2.90895067,26878.90809931
343,2020-07-02 05:35:00,9241.61064844,9243.35799738,9239.70000004,9243.35798921,1.52191956,14062.81367596
344,2020-07-02 05:40:00,9243.35798921,9243.35798921,9243.35798921,9243.35798921,0.00128497,11.87743771
345,2020-07-02 05:45:00,9239.70000011,9243.35799738,9239.53169599,9240.01184296,0.35024339,3236.29644637
346,2020-07-02 05:50:00,9234.17328614,9238.75629532,9224.35799999,9224.35799999,1.23650476,11409.62842280
347,2020-07-02 05:55:00,9218.66326530,9219.65700000,9207.05000000,9210.59949998,1.74038472,16031.37012981
348,2020-07-02 06:00:00,9200.00000000,9212.40527256,9200.00000000,9208.10979999,1.23570431,11371.33141096
349,2020-07-02 06:05:00,9203.26840000,9208.49949998,9177.63000000,9194.52514465,3.26393196,29996.02456300
350,2020-07-02 06:10:00,9191.20230000,9191.34399997,9185.31180009,9189.09710000,0.32231020,2961.90244630
351,2020-07-02 06:15:00,9188.86930000,9201.58295483,9183.78581424,9194.59500008,0.19784932,1819.00271562
352,2020-07-02 06:20:00,9195.99180000,9195.99180000,9192.06120424,9192.06120424,0.15388499,1414.78305352
353,2020-07-02 06:25:00,9192.06120427,9201.58295503,9192.06120425,9201.58295503,0.84921681,7808.12776530
354,2020-07-02 06:30:00,9199.05600003,9201.31556785,9195.01163482,9198.59330000,0.25018968,2300.66818899
355,2020-07-02 06:35:00,9198.30839389,9198.30839389,9191.59790015,9193.83170000,0.31795910,2924.03819557
356,2020-07-02 06:40:00,9194.33537437,9201.58295504,9190.51700001,9197.61360420,0.13059558,1200.73207045
357,2020-07-02 06:45:00,9201.58295505,9203.55060000,9195.84881264,9203.30690000,0.32845817,3022.78807104
358,2020-07-02 06:50:00,9203.64384552,9209.41890000,9201.81814767,9209.41890000,0.21601491,1988.24306941
359,2020-07-02 06:55:00,9208.97122492,9212.52479997,9205.51890003,9207.72290000,0.85691322,7892.42328787
360,2020-07-02 07:00:00,9207.62300000,9209.22559999,9198.96300004,9209.22559999,0.35331279,3252.40901679
361,2020-07-02 07:05:00,9208.19749513,9218.63597228,9200.06300002,9215.81879999,0.26456812,2437.26238809
362,2020-07-02 07:10:00,9218.31990000,9218.31990000,9213.21710013,9216.83660000,0.32523208,2997.53950907
363,2020-07-02 07:15:00,9216.83660000,9216.83660000,9206.11140001,9214.91849999,0.21673183,1996.59395006
364,2020-07-02 07:20:00,9214.91849999,9214.91849999,9203.99825300,9210.17009997,0.29766693,2742.31506139
365,2020-07-02 07:25:00,9210.07099289,9211.51659237,9207.69735263,9211.51659237,0.31431605,2894.36986768
366,2020-07-02 07:30:00,9211.51659237,9212.67139997,9201.86630009,9212.67139997,0.99654895,9174.55520060
367,2020-07-02 07:35:00,9212.67139997,9212.67139997,9208.56930000,9210.84579999,0.29344463,2702.92849732
368,2020-07-02 07:40:00,9210.84579999,9216.54078478,9210.79695541,9213.54107857,0.29124613,2683.43915045
369,2020-07-02 07:45:00,9214.67182289,9217.80170000,9214.67182289,9217.80170000,0.40388804,3722.35985400
370,2020-07-02 07:50:00,9217.80170000,9217.80170000,9210.00000000,9210.00000000,0.85005964,7830.51966430
371,2020-07-02 07:55:00,9210.80169990,9210.80169990,9210.00000008,9210.70200000,0.22401068,2063.31459572
372,2020-07-02 08:00:00,9210.00000000,9210.70199481,9202.63030003,9208.03299995,0.36806681,3388.64505138
373,2020-07-02 08:05:00,9206.23199994,9206.23199994,9194.93160002,9201.30909975,0.46681101,4295.08408316
374,2020-07-02 08:10:00,9196.62305854,9202.92999996,9196.62305854,9202.39738160,1.24274326,11432.11646668
375,2020-07-02 08:15:00,9201.20000000,9201.20000000,9196.43100008,9201.19999993,0.15825270,1456.00970164
376,2020-07-02 08:20:00,9201.19999993,9201.19999995,9195.62020016,9198.41720000,0.24965744,2296.88231763
377,2020-07-02 08:25:00,9198.09207402,9198.41719994,9195.62020014,9195.62029997,0.42045184,3866.41435022
378,2020-07-02 08:30:00,9193.22020000,9195.62029973,9189.13370012,9190.79468924,2.56221885,23555.73314399
379,2020-07-02 08:35:00,9190.79468924,9195.30529014,9188.31240000,9192.55289991,0.89595304,8234.55055175
380,2020-07-02 08:40:00,9192.55289982,9192.55289989,9178.94970002,9185.43598608,0.49650855,4562.33551642
381,2020-07-02 08:45:00,9180.54000000,9195.46349066,9175.93230000,9195.46349066,0.90365241,8298.64560484
382,2020-07-02 08:50:00,9197.24760000,9208.94169999,9197.24760000,9205.73770010,0.90617498,8342.35824691
383,2020-07-02 08:55:00,9210.25338424,9212.93599069,9207.46000012,9212.93599069,0.21206987,1953.08705013
384,2020-07-02 09:00:00,9212.93599069,9212.93599069,9209.33690001,9209.33690001,0.04047160,372.83618667
385,2020-07-02 09:05:00,9211.54306071,9218.63596165,9211.54300000,9217.70540201,0.29756835,2741.31363984
386,2020-07-02 09:10:00,9213.69959995,9217.80179997,9209.29230001,9217.80179997,0.63902813,5888.89811230
387,2020-07-02 09:15:00,9217.50159167,9217.50159167,9209.29600014,9214.39999994,0.32223623,2969.60610873
388,2020-07-02 09:20:00,9214.39999999,9214.39999999,9209.19230018,9212.59899994,0.36680351,3378.86331852
389,2020-07-02 09:25:00,9212.59899993,9212.59909999,9204.39340004,9206.49290006,0.96664527,8903.73205499
390,2020-07-02 09:30:00,9211.39839996,9211.39839996,9209.23487408,9209.23487408,0.18405043,1695.10986659
391,2020-07-02 09:35:00,9209.10072795,9209.10072795,9196.76880400,9205.57069998,0.97644244,8986.81205581
392,2020-07-02 09:40:00,9205.57069998,9209.56245402,9200.56950005,9205.98680004,0.65517582,6032.34909823
393,2020-07-02 09:45:00,9211.12099997,9213.49320000,9206.58600673,9208.91259999,0.23415764,2156.72266236
394,2020-07-02 09:50:00,9208.51250000,9210.21149999,9203.30700703,9210.06719999,0.42908588,3951.77705601
395,2020-07-02 09:55:00,9208.46659999,9213.83200000,9206.62810000,9213.83199998,0.55839797,5142.69579692
396,2020-07-02 10:00:00,9210.26870762,9215.29038021,9210.26870762,9210.59070000,0.97686504,9000.94759697
397,2020-07-02 10:05:00,9210.59069998,9210.59069998,9198.88832037,9198.88832037,0.40067559,3687.87202621
398,2020-07-02 10:10:00,9198.28539533,9202.98860000,9193.00000003,9201.58799996,0.34324870,3157.82395758
399,2020-07-02 10:15:00,9200.93204484,9207.63240419,9196.28980014,9207.63240412,0.30789547,2833.92626219
400,2020-07-02 10:20:00,9207.31092994,9207.63240419,9200.91300006,9204.65416151,0.27435029,2525.68539845
401,2020-07-02 10:25:00,9204.65416150,9204.65416150,9195.01546043,9200.41139332,0.26121538,2403.37313247
402,2020-07-02 10:30:00,9198.51577218,9205.14099999,9193.91670005,9205.14099999,0.78870664,7255.44626550
403,2020-07-02 10:35:00,9204.77299303,9204.77299303,9197.15939998,9197.15939998,0.31011890,2853.82891495
404,2020-07-02 10:40:00,9197.15940000,9197.15940000,9187.16570002,9193.55749997,0.48786431,4483.78148012
405,2020-07-02 10:45:00,9194.81297299,9202.23732960,9188.09400005,9202.23732960,0.54109695,4975.04201570
406,2020-07-02 10:50:00,9200.20817038,9205.17189998,9197.76000000,9200.70827466,0.37984369,3495.38934200
407,2020-07-02 10:55:00,9201.50716693,9207.98203176,9200.70827466,9202.26500004,1.27095472,11697.91987098
408,2020-07-02 11:00:00,9207.21189998,9207.21189998,9204.00000001,9206.12919999,0.59856488,5510.34035157
409,2020-07-02 11:05:00,9204.00000003,9206.12919999,9200.00000000,9200.00000005,4.44222264,40884.10179418
410,2020-07-02 11:10:00,9204.00000000,9204.49010000,9190.68150000,9190.68150000,0.44983590,4139.45369535
411,2020-07-02 11:15:00,9194.29299999,9194.70819998,9186.75000000,9188.41270000,0.19040603,1750.10201373
412,2020-07-02 11:20:00,9189.46575537,9193.23659996,9185.27292980,9193.23659996,0.21404823,1966.93103035
413,2020-07-02 11:25:00,9187.67570790,9189.23389997,9185.23129997,9185.23129997,0.11033039,1013.53945028
414,2020-07-02 11:30:00,9183.83039995,9187.67880542,9175.04620010,9181.14500003,0.79741354,7320.46178707
415,2020-07-02 11:35:00,9181.04560002,9190.54127999,9177.34600001,9185.41310000,0.75761156,6955.38911840
416,2020-07-02 11:40:00,9180.19110003,9186.35698188,9180.19110003,9186.35698188,0.02122863,194.94610567
417,2020-07-02 11:45:00,9185.75192348,9187.64213150,9184.87230003,9187.64213150,1.46554837,13461.33657702
418,2020-07-02 11:50:00,9187.64213150,9191.82698374,9187.64210005,9191.08173311,0.29037817,2669.09926077
419,2020-07-02 11:55:00,9190.17160011,9197.16598742,9190.17160011,9192.37140010,0.42046866,3864.84176010
420,2020-07-02 12:00:00,9190.17160011,9195.94278839,9190.17160011,9195.17943254,0.08775880,806.73863777
421,2020-07-02 12:05:00,9190.47700003,9195.17943254,9189.97700002,9192.57670000,0.20666520,1899.69263337
422,2020-07-02 12:10:00,9192.57670000,9197.64507247,9189.20150012,9189.20150012,0.45978329,4227.24267478
423,2020-07-02 12:15:00,9196.19509613,9196.19510000,9189.44437847,9196.19509118,0.86969293,7995.74539887
424,2020-07-02 12:20:00,9191.50110011,9195.37943081,9190.26800002,9191.12000000,0.37731865,3468.92586429
425,2020-07-02 12:25:00,9189.44437847,9190.48172902,9178.84490141,9178.84490142,2.26109451,20760.76556759
426,2020-07-02 12:30:00,9178.84490144,9229.48999999,9170.00000000,9219.87710007,11.58878992,106337.44593881
427,2020-07-02 12:35:00,9220.07700001,9226.61253891,9219.18607069,9222.64520005,0.38522505,3552.32477410
428,2020-07-02 12:40:00,9223.41708443,9231.42597704,9220.30810013,9225.00570029,0.29727202,2742.14497831
429,2020-07-02 12:45:00,9226.60490011,9241.30189618,9226.60490006,9231.80290006,1.66719240,15397.30954846
430,2020-07-02 12:50:00,9231.80290004,9241.62850000,9231.80290004,9241.62850000,0.37212402,3436.57353390
431,2020-07-02 12:55:00,9241.62850000,9241.62850000,9234.86829655,9240.35299995,0.36586724,3379.22526392
